0.0000 1.0000
1.0000 0.7511
2.0000 0.5314
3.0000 0.3544
4.0000 0.2233
5.0000 0.1333
6.0000 0.0756
7.0000 0.0409
8.0000 0.0211
9.0000 0.0105
10.0000 0.0050
11.0000 0.0023
12.0000 0.0010
13.0000 0.0004
14.0000 0.0002
15.0000 0.0001
16.0000 0.0000
17.0000 0.0000
18.0000 0.0000
19.0000 0.0000
20.0000 0.0000
21.0000 0.0000
22.0000 0.0000
23.0000 0.0000
24.0000 0.0000
25.0000 0.0000
26.0000 0.0000
27.0000 0.0000
28.0000 0.0000
29.0000 0.0000
30.0000 0.0000
31.0000 0.0000
32.0000 0.0000
33.0000 0.0000
34.0000 0.0000
35.0000 0.0000
36.0000 0.0000
37.0000 0.0000
38.0000 0.0000
39.0000 0.0000
40.0000 0.0000
41.0000 0.0000
42.0000 0.0000
43.0000 0.0000
44.0000 0.0000
45.0000 0.0000
46.0000 0.0000
47.0000 0.0000
48.0000 0.0000
49.0000 0.0000
50.0000 0.0000
51.0000 0.0000
52.0000 0.0000
53.0000 0.0000
54.0000 0.0000
55.0000 0.0000
56.0000 0.0000
57.0000 0.0000
58.0000 0.0000
59.0000 0.0000
60.0000 0.0000
61.0000 0.0000
62.0000 0.0000
63.0000 0.0000
64.0000 0.0000
65.0000 0.0000
66.0000 0.0000
67.0000 0.0000
68.0000 0.0000
69.0000 0.0000
70.0000 0.0000
71.0000 0.0000
72.0000 0.0000
73.0000 0.0000
74.0000 0.0000
75.0000 0.0000
76.0000 0.0000
77.0000 0.0000
78.0000 0.0000
79.0000 0.0000
80.0000 0.0000
81.0000 0.0000
82.0000 0.0000
83.0000 0.0000
84.0000 0.0000
85.0000 0.0000
86.0000 0.0000
87.0000 0.0000
88.0000 0.0000
89.0000 0.0000
90.0000 0.0000
91.0000 0.0000
92.0000 0.0000
93.0000 0.0000
94.0000 0.0000
95.0000 0.0000
96.0000 0.0000
97.0000 0.0000
98.0000 0.0000
99.0000 0.0000
100.0000 0.0000
0.0000 1.0000
1.0000 0.8875
2.0000 0.7777
3.0000 0.6727
4.0000 0.5743
5.0000 0.4837
6.0000 0.4019
7.0000 0.3293
8.0000 0.2662
9.0000 0.2122
10.0000 0.1668
11.0000 0.1293
12.0000 0.0989
13.0000 0.0746
14.0000 0.0555
15.0000 0.0407
16.0000 0.0295
17.0000 0.0210
18.0000 0.0148
19.0000 0.0103
20.0000 0.0071
21.0000 0.0048
22.0000 0.0032
23.0000 0.0021
24.0000 0.0014
25.0000 0.0009
26.0000 0.0006
27.0000 0.0004
28.0000 0.0002
29.0000 0.0001
30.0000 0.0001
31.0000 0.0001
