0.0000 1.0000
1.0000 0.8090
2.0000 0.6330
3.0000 0.4793
4.0000 0.3514
5.0000 0.2498
6.0000 0.1723
7.0000 0.1154
8.0000 0.0753
9.0000 0.0478
10.0000 0.0296
11.0000 0.0179
12.0000 0.0106
13.0000 0.0062
14.0000 0.0035
15.0000 0.0019
16.0000 0.0011
17.0000 0.0006
18.0000 0.0003
19.0000 0.0002
20.0000 0.0001
21.0000 0.0000
22.0000 0.0000
23.0000 0.0000
24.0000 0.0000
25.0000 0.0000
26.0000 0.0000
27.0000 0.0000
28.0000 0.0000
29.0000 0.0000
30.0000 0.0000
31.0000 0.0000
32.0000 0.0000
33.0000 0.0000
34.0000 0.0000
35.0000 0.0000
36.0000 0.0000
37.0000 0.0000
38.0000 0.0000
39.0000 0.0000
40.0000 0.0000
41.0000 0.0000
42.0000 0.0000
43.0000 0.0000
44.0000 0.0000
45.0000 0.0000
46.0000 0.0000
47.0000 0.0000
48.0000 0.0000
49.0000 0.0000
50.0000 0.0000
51.0000 0.0000
52.0000 0.0000
53.0000 0.0000
54.0000 0.0000
55.0000 0.0000
56.0000 0.0000
57.0000 0.0000
58.0000 0.0000
59.0000 0.0000
60.0000 0.0000
61.0000 0.0000
62.0000 0.0000
63.0000 0.0000
64.0000 0.0000
65.0000 0.0000
66.0000 0.0000
67.0000 0.0000
68.0000 0.0000
69.0000 0.0000
70.0000 0.0000
71.0000 0.0000
72.0000 0.0000
73.0000 0.0000
74.0000 0.0000
75.0000 0.0000
76.0000 0.0000
77.0000 0.0000
78.0000 0.0000
79.0000 0.0000
80.0000 0.0000
81.0000 0.0000
82.0000 0.0000
83.0000 0.0000
84.0000 0.0000
85.0000 0.0000
86.0000 0.0000
87.0000 0.0000
88.0000 0.0000
89.0000 0.0000
90.0000 0.0000
91.0000 0.0000
92.0000 0.0000
93.0000 0.0000
94.0000 0.0000
95.0000 0.0000
96.0000 0.0000
97.0000 0.0000
98.0000 0.0000
99.0000 0.0000
100.0000 0.0000
0.0000 1.0000
1.0000 0.9140
2.0000 0.8294
3.0000 0.7471
4.0000 0.6680
5.0000 0.5928
6.0000 0.5220
7.0000 0.4562
8.0000 0.3957
9.0000 0.3405
10.0000 0.2907
11.0000 0.2463
12.0000 0.2070
13.0000 0.1727
14.0000 0.1429
15.0000 0.1174
16.0000 0.0957
17.0000 0.0774
18.0000 0.0621
19.0000 0.0495
20.0000 0.0391
21.0000 0.0307
22.0000 0.0239
23.0000 0.0185
24.0000 0.0142
25.0000 0.0108
26.0000 0.0082
27.0000 0.0061
28.0000 0.0046
29.0000 0.0034
30.0000 0.0025
31.0000 0.0018
32.0000 0.0013
33.0000 0.0010
34.0000 0.0007
35.0000 0.0005
36.0000 0.0003
37.0000 0.0002
38.0000 0.0002
39.0000 0.0001
40.0000 0.0001
41.0000 0.0001
42.0000 0.0000
43.0000 0.0000
44.0000 0.0000
45.0000 0.0000
46.0000 0.0000
47.0000 0.0000
48.0000 0.0000
49.0000 0.0000
50.0000 0.0000
51.0000 0.0000
52.0000 0.0000
53.0000 0.0000
54.0000 0.0000
55.0000 0.0000
56.0000 0.0000
57.0000 0.0000
58.0000 0.0000
59.0000 0.0000
60.0000 0.0000
61.0000 0.0000
62.0000 0.0000
63.0000 0.0000
64.0000 0.0000
65.0000 0.0000
66.0000 0.0000
67.0000 0.0000
68.0000 0.0000
69.0000 0.0000
70.0000 0.0000
71.0000 0.0000
72.0000 0.0000
73.0000 0.0000
74.0000 0.0000
75.0000 0.0000
76.0000 0.0000
77.0000 0.0000
78.0000 0.0000
79.0000 0.0000
80.0000 0.0000
81.0000 0.0000
82.0000 0.0000
83.0000 0.0000
84.0000 0.0000
85.0000 0.0000
86.0000 0.0000
87.0000 0.0000
88.0000 0.0000
89.0000 0.0000
90.0000 0.0000
91.0000 0.0000
92.0000 0.0000
93.0000 0.0000
94.0000 0.0000
95.0000 0.0000
96.0000 0.0000
97.0000 0.0000
98.0000 0.0000
99.0000 0.0000
100.0000 0.0000
0.0000 1.0000
1.0000 0.9615
2.0000 0.9231
3.0000 0.8849
4.0000 0.8470
5.0000 0.8095
6.0000 0.7725
7.0000 0.7360
8.0000 0.7002
9.0000 0.6650
10.0000 0.6306
11.0000 0.5970
12.0000 0.5643
13.0000 0.5325
14.0000 0.5016
15.0000 0.4718
16.0000 0.4430
17.0000 0.4152
18.0000 0.3886
19.0000 0.3630
20.0000 0.3385
21.0000 0.3152
22.0000 0.2929
23.0000 0.2718
24.0000 0.2517
25.0000 0.2327
26.0000 0.2148
27.0000 0.1979
28.0000 0.1820
29.0000 0.1671
30.0000 0.1531
31.0000 0.1401
32.0000 0.1279
33.0000 0.1166
34.0000 0.1061
35.0000 0.0964
36.0000 0.0874
37.0000 0.0791
38.0000 0.0715
39.0000 0.0645
40.0000 0.0580
41.0000 0.0522
42.0000 0.0468
43.0000 0.0419
44.0000 0.0374
45.0000 0.0334
46.0000 0.0298
47.0000 0.0265
48.0000 0.0235
49.0000 0.0208
50.0000 0.0184
51.0000 0.0162
52.0000 0.0143
53.0000 0.0126
54.0000 0.0110
55.0000 0.0097
56.0000 0.0085
57.0000 0.0074
58.0000 0.0064
59.0000 0.0056
60.0000 0.0049
61.0000 0.0042
62.0000 0.0037
63.0000 0.0032
64.0000 0.0027
65.0000 0.0023
66.0000 0.0020
67.0000 0.0017
68.0000 0.0015
69.0000 0.0013
70.0000 0.0011
71.0000 0.0009
72.0000 0.0008
73.0000 0.0007
74.0000 0.0006
75.0000 0.0005
76.0000 0.0004
77.0000 0.0003
78.0000 0.0003
79.0000 0.0002
80.0000 0.0002
81.0000 0.0002
82.0000 0.0001
83.0000 0.0001
84.0000 0.0001
85.0000 0.0001
86.0000 0.0001
87.0000 0.0001
88.0000 0.0000
89.0000 0.0000
90.0000 0.0000
91.0000 0.0000
92.0000 0.0000
93.0000 0.0000
94.0000 0.0000
95.0000 0.0000
96.0000 0.0000
97.0000 0.0000
98.0000 0.0000
99.0000 0.0000
100.0000 0.0000
0.0000 1.0000
1.0000 0.9728
2.0000 0.9455
3.0000 0.9184
4.0000 0.8914
5.0000 0.8645
6.0000 0.8378
7.0000 0.8113
8.0000 0.7850
9.0000 0.7590
10.0000 0.7333
11.0000 0.7078
12.0000 0.6827
13.0000 0.6580
14.0000 0.6336
15.0000 0.6097
16.0000 0.5861
17.0000 0.5630
18.0000 0.5404
19.0000 0.5182
20.0000 0.4966
21.0000 0.4754
22.0000 0.4547
23.0000 0.4346
24.0000 0.4150
25.0000 0.3960
26.0000 0.3775
27.0000 0.3595
28.0000 0.3421
29.0000 0.3253
30.0000 0.3090
31.0000 0.2933
32.0000 0.2781
33.0000 0.2635
34.0000 0.2494
35.0000 0.2358
36.0000 0.2228
37.0000 0.2104
38.0000 0.1984
39.0000 0.1870
40.0000 0.1760
41.0000 0.1656
42.0000 0.1556
43.0000 0.1461
44.0000 0.1370
45.0000 0.1284
46.0000 0.1202
47.0000 0.1125
48.0000 0.1051
49.0000 0.0982
50.0000 0.0916
51.0000 0.0853
52.0000 0.0795
53.0000 0.0739
54.0000 0.0687
55.0000 0.0638
56.0000 0.0592
57.0000 0.0548
58.0000 0.0508
59.0000 0.0470
60.0000 0.0434
61.0000 0.0401
62.0000 0.0370
63.0000 0.0341
64.0000 0.0314
65.0000 0.0289
66.0000 0.0265
67.0000 0.0243
68.0000 0.0223
69.0000 0.0205
70.0000 0.0187
71.0000 0.0171
72.0000 0.0157
73.0000 0.0143
74.0000 0.0130
75.0000 0.0119
76.0000 0.0108
77.0000 0.0098
78.0000 0.0089
79.0000 0.0081
80.0000 0.0073
81.0000 0.0066
82.0000 0.0060
83.0000 0.0054
84.0000 0.0048
85.0000 0.0043
86.0000 0.0039
87.0000 0.0035
88.0000 0.0031
89.0000 0.0027
90.0000 0.0024
91.0000 0.0021
92.0000 0.0018
93.0000 0.0015
94.0000 0.0013
95.0000 0.0011
96.0000 0.0008
97.0000 0.0006
98.0000 0.0004
99.0000 0.0002
100.0000 0.0000
0.0000 1.0000
1.0000 0.9807
2.0000 0.9615
3.0000 0.9423
4.0000 0.9231
5.0000 0.9039
6.0000 0.8848
7.0000 0.8658
8.0000 0.8469
9.0000 0.8281
10.0000 0.8094
11.0000 0.7907
12.0000 0.7722
13.0000 0.7539
14.0000 0.7357
15.0000 0.7176
16.0000 0.6997
17.0000 0.6820
18.0000 0.6644
19.0000 0.6470
20.0000 0.6299
21.0000 0.6129
22.0000 0.5961
23.0000 0.5796
24.0000 0.5632
25.0000 0.5471
26.0000 0.5313
27.0000 0.5157
28.0000 0.5003
29.0000 0.4852
30.0000 0.4703
31.0000 0.4557
32.0000 0.4413
33.0000 0.4272
34.0000 0.4134
35.0000 0.3999
36.0000 0.3866
37.0000 0.3736
38.0000 0.3608
39.0000 0.3484
40.0000 0.3362
